soil_moisture,temperature,soil_humidity,time,air_temperature,wind_speed,air_humidity, wind_gust,pressure, ph,rainfall,n,p,k,status
41,23,36,78,18.67,4.58,25.99,13.54,101.7,6.509174789,153.6390212,90,48,45,1
47,8,40,74,18.82,4.33,25.29,10.76,101.7,6.57256106,175.572958,66,47,36,0
89,39,48,97,18.76,4.5,25.27,19.66,101.69,7.165696848,197.2101782,80,52,39,0
84,2,68,87,18.71,4.67,25.25,28.57,101.68,7.207457208,196.469984,89,52,45,0
82,0,64,60,18.6,5.04,25.58,30.28,101.68,7.124333547,166.2160846,77,51,44,0
80,5,58,6,18.5,5.4,25.92,32,101.68,6.463538707,179.1630865,94,37,41,0
68,9,24,84,18.47,5.45,26.2,29.84,101.68,6.856833064,166.6415254,75,41,35,0
52,5,24,24,18.43,5.49,26.49,27.69,101.67,7.132389299,150.6326874,60,55,36,1
9,0,26,49,18.4,5.54,26.77,25.53,101.67,6.235357638,163.3488091,62,56,35,1
36,23,34,31,18.27,5.62,27.62,20.46,101.66,6.704273839,186.6898282,84,40,42,1
35,12,61,55,18.14,5.7,28.47,15.38,101.66,7.433313409,176.1516409,100,56,40,0
18,25,31,105,17.81,4.85,29.67,22.88,101.65,6.109478059,168.0432282,75,56,44,0
49,10,31,64,17.48,3.99,30.87,30.38,101.64,7.095413294,155.3851533,78,46,42,0
53,8,31,17,17.37,4.31,30.96,27.96,101.65,6.352076783,193.2418382,82,48,36,1
43,3,55,59,17.25,4.64,31.05,25.53,101.66,6.658769991,160.6217342,100,58,41,0
18,0,30,68,17.26,4.43,30.72,21.52,101.66,7.051822472,182.2582277,88,50,40,1
2,43,70,110,17.27,4.22,30.4,17.52,101.65,7.333143205,152.6194403,67,41,40,0
56,44,31,41,17.24,4.48,30.34,21.52,101.65,6.352771037,181.2915605,72,42,43,1
20,18,56,82,17.2,4.74,30.28,25.53,101.65,7.124050134,189.9711184,89,40,43,1
57,2,44,66,17.14,4.92,30.21,28.15,101.65,6.998787171,177.2233048,89,57,43,0
27,11,63,3,17.09,5.1,30.14,30.77,101.65,6.537914958,159.9210934,61,41,44,1
87,4,59,104,16.96,5.34,30.46,31.83,101.65,7.171054239,187.1735424,79,45,43,0
81,36,44,109,16.83,5.58,30.78,32.88,101.64,7.228268228,169.4168014,84,40,43,0
60,15,24,62,16.64,4.97,31.54,29.78,101.64,7.319952206,188.6372826,98,43,35,0
37,7,41,80,16.45,4.36,32.29,26.67,101.64,6.613341343,153.7447398,75,36,44,0
48,22,55,108,16.28,4.78,32.88,25.34,101.64,6.096838784,167.0576456,89,58,35,0
22,5,44,19,16.11,5.2,33.47,24,101.63,6.132570523,192.2316221,91,41,37,1
42,43,51,66,16.15,5.43,33.31,24.63,101.62,7.36008498,154.8390847,77,48,36,1
9,3,34,44,16.19,5.65,33.15,25.26,101.62,7.321619041,185.25947,66,58,35,1
13,4,66,5,16.18,5.59,32.76,28.02,101.62,7.175170657,192.4931257,62,59,41,0
76,45,57,11,16.17,5.53,32.38,30.77,101.63,7.299076163,176.5268267,82,35,35,0
89,34,39,71,16.14,5.38,32.03,29.67,101.63,6.842966479,195.7571622,61,41,35,1
63,5,33,23,16.11,5.24,31.68,28.57,101.63,6.356295568,156.3616174,99,57,38,0
14,6,28,63,16,5.03,31.8,25.82,101.63,6.508342839,157.1215052,70,42,43,1
52,6,26,82,15.88,4.82,31.91,23.08,101.63,7.098227926,175.1742112,90,59,35,0
38,1,70,13,15.8,4.97,32.03,22.76,101.63,6.310699968,154.8238864,73,43,42,1
70,8,52,52,15.73,5.13,32.15,22.43,101.63,7.093328631,153.9199807,67,46,44,0
9,23,44,57,15.66,4.94,32.32,26.22,101.63,6.691074249,169.9288234,84,37,42,1
65,11,66,74,15.6,4.76,32.48,30,101.63,6.187746776,176.8604109,72,41,36,1
68,8,68,63,15.44,4.5,32.76,23.28,101.64,6.491506245,176.103677,71,56,37,1
46,26,48,85,15.29,4.25,33.04,16.55,101.64,6.855362875,183.4065252,64,53,38,1
49,23,49,93,15.26,4.88,33.03,21.61,101.64,7.124571593,160.0889553,65,54,39,0
76,32,30,106,15.22,5.5,33.02,26.67,101.63,6.067302109,171.4892533,60,58,37,0
81,37,34,56,15.12,5.26,33.26,24.66,101.63,6.432051512,193.1007598,86,39,43,1
81,22,49,21,15.02,5.02,33.49,22.64,101.63,6.253408852,171.4716375,90,50,44,0
42,8,27,24,14.97,4.95,33.42,22.86,101.63,7.287318723,157.8548562,91,38,36,0
53,13,21,66,14.92,4.88,33.34,23.08,101.63,7.161865733,190.312216,87,48,38,0
48,5,28,65,14.86,5.09,33.3,20.05,101.62,6.065898283,152.9801697,72,41,36,0
39,5,61,55,14.81,5.3,33.26,17.02,101.62,7.311077075,199.3355744,71,54,35,0
83,42,70,36,14.8,5.42,32.8,18.04,101.62,6.581693772,187.3096148,82,46,41,0
43,4,66,105,14.8,5.55,32.34,19.05,101.62,6.732826127,180.2513601,71,52,43,0
55,32,55,42,14.81,5.9,32.2,16.34,101.62,6.014572075,172.6442654,80,43,43,1
39,5,54,97,14.82,6.24,32.05,13.64,101.63,6.663559451,193.7141828,77,55,43,0
65,15,46,70,14.79,5.98,32.06,13.26,101.63,6.434610995,184.7674863,95,57,41,1
76,15,27,40,14.75,5.71,32.07,12.88,101.64,7.432768147,193.8778713,63,47,35,0
49,38,69,96,14.72,5.45,32.08,12.5,101.64,6.987332927,150.2355238,93,43,38,0
43,33,59,65,14.62,5.31,32.52,16.96,101.65,6.718725189,177.5147313,87,44,43,1
50,34,55,20,14.51,5.17,32.97,21.43,101.65,6.880204617,154.6608736,88,52,39,1
27,0,70,0,14.45,5.48,33.03,16.68,101.65,6.86106911,190.7886386,90,39,37,0
55,7,26,99,14.39,5.78,33.1,11.94,101.65,6.7693455,190.9684885,90,39,43,0
50,14,34,44,14.32,5.66,33.29,12.71,101.66,7.26158085,159.3223075,84,38,43,1
67,40,58,56,14.26,5.55,33.48,13.48,101.66,7.261313694,191.6549412,91,21,26,1
83,9,61,19,14.24,5.52,33.16,13.02,101.66,7.235070264,144.6861336,107,21,26,0
2,24,22,110,14.23,5.48,32.85,12.57,101.66,7.18915558,136.7325092,83,38,35,0
18,0,33,18,14.1,4.69,32.8,21.67,101.66,6.431899748,147.2757818,108,24,31,0
29,9,48,101,13.97,3.89,32.74,30.77,101.66,6.42321105,122.2103248,116,28,34,0
67,45,33,71,13.97,4.23,32.72,21.74,101.66,6.869720196,139.3670753,116,23,25,1
32,35,49,43,13.97,4.57,32.71,12.7,101.67,6.973839707,164.4971875,109,31,27,1
82,22,57,109,13.93,3.8,33.12,9.68,101.68,7.184801627,129.8765443,89,25,34,0
18,27,36,85,13.89,3.04,33.53,6.67,101.68,6.351823783,122.8392822,118,18,32,1
34,28,27,31,14.09,3.37,33.12,8.02,101.68,6.392048018,171.3764462,111,32,34,1
15,40,57,15,14.29,3.7,32.72,9.38,101.69,6.119892347,140.6305213,84,36,28,1
77,28,62,18,14.84,4.54,31.16,14.53,101.7,6.910823945,189.0944824,85,33,25,0
73,39,38,107,15.39,5.38,29.59,19.67,101.71,6.501157208,165.6872119,99,15,27,0
38,1,39,65,15.95,5.27,28.54,19.36,101.72,7.027585559,135.1386537,81,30,31,0
45,13,55,72,16.51,5.16,27.48,19.05,101.72,7.13411409,148.9812525,95,39,29,0
53,18,26,102,17.12,5.26,26.61,23.81,101.72,6.647765997,135.0119649,81,34,30,0



